#timestamp x y z qx qy qz qw
1715276315.125122 -0.108132 0.578037 1.552654 0.686517 0.220112 -0.018306 0.692755
1715276315.525183 -0.081294 0.594112 1.600652 0.690253 0.184997 -0.076619 0.695311
1715276315.725215 -0.073868 0.609533 1.589310 0.705296 0.154303 -0.110237 0.683079
1715276315.925246 -0.074868 0.621611 1.581638 0.729038 0.111223 -0.113669 0.665742
1715276316.125276 -0.086093 0.647672 1.582021 0.726935 0.050009 -0.086476 0.679402
1715276316.325308 -0.084996 0.658285 1.568323 0.728442 0.023883 -0.075407 0.680526
1715276316.525339 -0.062521 0.637538 1.532659 0.736977 0.016671 -0.116183 0.665649
1715276316.725370 -0.038475 0.591732 1.499859 0.733182 -0.006923 -0.200309 0.649826
1715276316.925401 -0.022632 0.524090 1.436027 0.723580 -0.038604 -0.255418 0.640081
1715276317.125432 -0.013935 0.443430 1.390290 0.711187 -0.088201 -0.274132 0.641315
1715276317.325462 -0.001332 0.373852 1.345569 0.691087 -0.123792 -0.310734 0.640717
1715276317.525493 0.024383 0.304691 1.297280 0.688702 -0.124416 -0.389245 0.598914
1715276317.725525 0.046657 0.243986 1.236587 0.728122 -0.123516 -0.437970 0.512606
1715276317.925557 0.063962 0.223704 1.162899 0.724466 -0.193925 -0.497769 0.435624
1715276318.125586 0.072961 0.223355 1.111102 0.688095 -0.229521 -0.582335 0.367057
1715276318.325617 0.054083 0.242610 1.090621 -0.630504 0.276354 0.646766 -0.328308
1715276318.525648 0.019714 0.250133 1.073904 -0.604208 0.287424 0.687058 -0.283323
1715276318.725679 -0.035393 0.262980 1.068041 -0.597675 0.315032 0.695980 -0.243211
1715276318.925709 -0.101590 0.286385 1.059857 -0.586606 0.349523 0.703349 -0.197553
1715276319.125740 -0.166558 0.309231 1.055362 -0.579302 0.381083 0.700710 -0.167901
1715276319.325771 -0.219710 0.340717 1.080163 -0.545535 0.432407 0.697984 -0.168030
1715276319.525801 -0.260378 0.375018 1.108421 -0.521770 0.476082 0.685797 -0.175455
1715276319.725832 -0.285752 0.405576 1.144540 -0.494953 0.516593 0.672594 -0.189133
1715276319.925864 -0.301441 0.432245 1.205956 -0.449313 0.554018 0.666313 -0.217278
1715276320.125894 -0.312935 0.444461 1.291385 -0.427338 0.566252 0.658924 -0.250120
1715276320.325925 -0.318635 0.463307 1.382982 -0.395967 0.586480 0.647572 -0.282669
1715276320.525956 -0.291669 0.491645 1.466076 -0.384571 0.601218 0.615089 -0.335124
1715276320.725986 -0.290093 0.528656 1.522121 -0.337646 0.628314 0.599829 -0.362522
1715276320.926018 -0.291007 0.570484 1.536310 -0.287463 0.657748 0.585921 -0.376071
1715276321.126048 -0.294499 0.593804 1.512767 -0.233834 0.681330 0.592503 -0.360627
1715276321.326078 -0.307019 0.587539 1.475571 -0.210452 0.683072 0.629142 -0.305454
1715276321.526109 -0.325247 0.565895 1.422376 -0.207012 0.682487 0.656441 -0.245852
1715276321.726140 -0.326588 0.527644 1.360289 -0.205089 0.692359 0.666507 -0.185328
1715276321.926171 -0.307197 0.466724 1.301010 -0.199240 0.700721 0.672499 -0.130529
1715276322.126201 -0.283533 0.412300 1.234517 -0.206841 0.701537 0.677756 -0.075561
1715276322.326234 -0.289459 0.376358 1.159770 -0.234291 0.687792 0.686865 -0.016334
1715276322.526268 -0.332385 0.355071 1.083269 -0.271762 0.667603 0.691798 0.043217
1715276322.726295 -0.383048 0.342800 1.016428 -0.296878 0.658588 0.687317 0.075644
1715276322.926327 -0.436235 0.315118 0.963355 -0.340153 0.637915 0.682901 0.104914
1715276323.126355 -0.468588 0.267238 0.929277 -0.386831 0.614317 0.681882 0.089516
1715276323.326385 -0.478916 0.201735 0.907713 -0.420638 0.581074 0.692940 0.072463
1715276323.526416 -0.463907 0.124292 0.888662 -0.458777 0.547873 0.697395 0.054762
1715276323.726447 -0.428293 0.032816 0.874964 -0.470890 0.531471 0.702472 0.048314
1715276323.926478 -0.383600 -0.066836 0.853328 -0.473127 0.551994 0.686168 0.025023
1715276324.126508 -0.339926 -0.161866 0.798086 -0.469937 0.547802 0.692056 -0.011485
1715276324.326538 -0.325105 -0.218376 0.711499 -0.471281 0.543977 0.693264 -0.036995
1715276324.526570 -0.338029 -0.259823 0.619218 -0.475863 0.535889 0.693030 -0.078020
1715276324.726602 -0.355150 -0.281625 0.537049 -0.483832 0.542068 0.674479 -0.130949
1715276324.926630 -0.371799 -0.300435 0.462729 -0.501193 0.546510 0.651110 -0.161832
1715276325.126661 -0.376900 -0.324605 0.400024 -0.524649 0.534673 0.643576 -0.157094
1715276325.326692 -0.361170 -0.362658 0.378112 -0.553547 0.503210 0.638717 -0.180017
1715276325.526726 -0.339959 -0.405793 0.380864 -0.568355 0.474425 0.638538 -0.210151
1715276325.926784 -0.379560 -0.405900 0.377913 -0.536429 0.530372 0.629632 -0.185779
1715276326.126814 -0.439240 -0.370154 0.390827 -0.509739 0.548506 0.643384 -0.159264
1715276326.326845 -0.492258 -0.322351 0.417690 -0.468324 0.565633 0.665597 -0.133089
1715276326.526875 -0.531241 -0.274852 0.427034 -0.426117 0.580021 0.687625 -0.095772
1715276326.726906 -0.550726 -0.233038 0.422670 -0.385593 0.589540 0.708574 -0.041017
1715276326.926936 -0.558608 -0.202967 0.436036 -0.340224 0.599065 0.724588 0.018446
1715276327.126966 -0.548656 -0.186496 0.459869 -0.290806 0.634106 0.712328 0.077005
1715276327.326997 -0.536543 -0.172600 0.480880 -0.256127 0.667138 0.691204 0.107534
1715276327.527028 -0.543543 -0.144739 0.475758 -0.218194 0.679141 0.684295 0.151326
1715276327.727060 -0.576606 -0.106995 0.452647 -0.188580 0.684404 0.673615 0.205603
1715276327.927088 -0.611933 -0.070018 0.454909 -0.144572 0.699529 0.656629 0.242067
1715276328.327149 -0.664155 -0.072800 0.438451 -0.115526 0.688946 0.643634 0.312636
1715276328.527180 -0.681261 -0.090096 0.440122 -0.076794 0.688350 0.620562 0.367667
1715276328.727210 -0.664182 -0.101038 0.467159 0.023567 0.701417 0.569938 0.427352
1715276328.927239 -0.626692 -0.074183 0.494198 0.097463 0.708224 0.528236 0.458135
1715276329.127270 -0.571937 -0.038151 0.505929 0.143835 0.695689 0.512490 0.482372
1715276329.327302 -0.499121 -0.013539 0.514541 0.181588 0.685313 0.488010 0.509135
1715276329.527331 -0.421287 -0.001443 0.537652 0.213880 0.669604 0.473195 0.531011
1715276329.727361 -0.336816 0.008589 0.552755 0.246159 0.651852 0.451530 0.557329
1715276329.927392 -0.258210 0.010347 0.550275 0.280048 0.645604 0.414831 0.576787
1715276330.127422 -0.215631 -0.010203 0.551694 0.323797 0.605387 0.347342 0.638761
1715276330.327452 -0.201257 -0.043080 0.559331 0.353469 0.578500 0.299859 0.671180
1715276330.527482 -0.184742 -0.086724 0.578783 0.406458 0.536310 0.252920 0.695123
1715276330.727512 -0.156987 -0.131440 0.598359 0.440918 0.513462 0.213127 0.704645
1715276330.927543 -0.124052 -0.182121 0.607181 0.466696 0.472466 0.164330 0.729361
1715276331.127573 -0.082074 -0.226991 0.605660 0.471108 0.447934 0.116821 0.750843
1715276331.327604 -0.031485 -0.277065 0.602941 0.484265 0.453460 0.074672 0.744503
1715276331.527634 0.015989 -0.340507 0.610815 0.500480 0.450977 0.057808 0.736748
1715276331.727664 0.066846 -0.404235 0.622914 0.492012 0.456880 0.057928 0.738802
1715276331.927694 0.086166 -0.440622 0.626591 0.463613 0.489841 0.081187 0.733844
1715276332.127724 0.060281 -0.452556 0.619745 0.444191 0.525745 0.118042 0.715788
1715276332.327756 0.013817 -0.473146 0.610864 0.405623 0.557913 0.159248 0.706288
1715276332.527785 -0.041547 -0.519185 0.624179 0.362664 0.590144 0.211645 0.689501
1715276332.727815 -0.121903 -0.561812 0.633947 0.317140 0.603059 0.297386 0.668808
1715276332.927846 -0.181087 -0.587396 0.610863 0.225052 0.635887 0.375711 0.635485
1715276333.127875 -0.198323 -0.627472 0.608484 0.155381 0.660309 0.435654 0.591654
1715276333.327905 -0.188095 -0.681892 0.643976 0.109625 0.668468 0.482597 0.555188
1715276333.527935 -0.184102 -0.734117 0.634203 0.092182 0.679057 0.489994 0.538786
1715276333.727965 -0.194933 -0.805773 0.598359 0.069567 0.689025 0.470769 0.546609
1715276333.927996 -0.222374 -0.887292 0.602147 0.039451 0.709164 0.461238 0.531779
1715276334.128028 -0.252433 -0.966869 0.626029 0.015448 0.718266 0.491341 0.492382
1715276334.328055 -0.275885 -1.030739 0.611534 -0.056352 0.706846 0.534070 0.460393
1715276334.528086 -0.268725 -1.079352 0.605674 -0.111838 0.697147 0.574481 0.414065
1715276334.728117 -0.238635 -1.123187 0.633069 -0.124977 0.681722 0.622631 0.363271
1715276334.928146 -0.215612 -1.161505 0.640098 -0.169097 0.672019 0.646165 0.319793
1715276335.128176 -0.197218 -1.206218 0.607859 -0.193633 0.681071 0.640325 0.297712
1715276335.328207 -0.201566 -1.262313 0.575341 -0.243572 0.677837 0.638886 0.270249
1715276335.528237 -0.208025 -1.325660 0.584134 -0.272468 0.662840 0.654355 0.241298
1715276335.728267 -0.205804 -1.395377 0.628114 -0.273496 0.652829 0.672196 0.217177
1715276335.928297 -0.194994 -1.464140 0.697824 -0.273586 0.643953 0.685177 0.202504
1715276336.128327 -0.168048 -1.518367 0.788467 -0.258137 0.638977 0.696291 0.200632
1715276336.328357 -0.133628 -1.546610 0.879267 -0.236554 0.634385 0.701899 0.221214
1715276336.528387 -0.095431 -1.566009 0.989892 -0.169490 0.634764 0.722847 0.214102
1715276336.728417 -0.062558 -1.571787 1.087433 -0.110660 0.654679 0.723674 0.188271
1715276336.928447 -0.034798 -1.567479 1.163373 -0.045991 0.663716 0.721914 0.190277
1715276337.128476 -0.015160 -1.554189 1.215934 -0.018368 0.671414 0.718841 0.179257
1715276337.328507 0.008849 -1.535112 1.256418 0.015002 0.686661 0.708974 0.160084
1715276337.528538 0.049391 -1.519428 1.319975 0.086734 0.690753 0.706608 0.126661
1715276337.728569 0.092483 -1.501937 1.373525 0.158044 0.676241 0.712158 0.102723
1715276337.928596 0.129120 -1.484558 1.407136 0.234532 0.650665 0.715759 0.096531
1715276338.128626 0.154964 -1.448769 1.421669 0.290974 0.623062 0.712565 0.139206
1715276338.328656 0.188281 -1.397948 1.422864 0.346084 0.597643 0.701355 0.176494
1715276338.528686 0.223627 -1.356239 1.420133 0.408469 0.560016 0.682393 0.232109
1715276338.728717 0.251126 -1.329035 1.416206 0.444799 0.534909 0.660313 0.282865
1715276338.928747 0.255377 -1.323552 1.414133 0.475376 0.507336 0.623740 0.357178
1715276339.128776 0.244398 -1.334571 1.399354 0.507494 0.485838 0.576403 0.417338
1715276339.328806 0.217918 -1.345445 1.374929 0.516750 0.474086 0.526160 0.481006
1715276339.528836 0.199060 -1.354521 1.339433 0.509077 0.481162 0.482596 0.525762
1715276339.728866 0.197409 -1.362109 1.296792 0.485465 0.501973 0.442994 0.562230
1715276339.928896 0.223256 -1.385652 1.248995 0.498035 0.503646 0.396413 0.584088
1715276340.128926 0.260192 -1.405289 1.217311 0.479391 0.511236 0.354423 0.619037
1715276340.328956 0.320624 -1.442665 1.199619 0.477938 0.499922 0.315279 0.649810
1715276340.528986 0.396525 -1.486609 1.179925 0.480035 0.502806 0.269241 0.666530
1715276340.729016 0.464319 -1.541906 1.163019 0.495125 0.485414 0.224502 0.684706
1715276340.929045 0.528931 -1.594458 1.146589 0.511220 0.462807 0.183220 0.700638
1715276341.129078 0.591062 -1.651910 1.135433 0.527809 0.437224 0.140556 0.714491
1715276341.329105 0.636528 -1.693234 1.123053 0.535862 0.424701 0.104013 0.722261
1715276341.529135 0.680393 -1.724103 1.101236 0.544043 0.433211 0.083350 0.713721
1715276341.729166 0.706251 -1.748626 1.101243 0.569031 0.403107 0.075615 0.712735
1715276341.929195 0.716679 -1.772270 1.115973 0.603658 0.353071 0.059373 0.712329
1715276342.129225 0.717545 -1.791797 1.128169 0.631693 0.297575 0.027565 0.715299
1715276342.329255 0.719769 -1.804119 1.128604 0.645835 0.233694 -0.042035 0.725615
1715276342.529285 0.718832 -1.805398 1.122618 0.663850 0.175751 -0.133921 0.714479
1715276342.729320 0.700692 -1.790799 1.105698 0.682728 0.122624 -0.223680 0.684699
1715276342.929345 0.680095 -1.788908 1.068229 0.676970 0.101573 -0.324603 0.652707
1715276343.129374 0.650115 -1.812259 1.056251 0.677904 0.089497 -0.389198 0.617221
1715276343.329406 0.603886 -1.848531 1.075758 0.681386 0.030288 -0.417484 0.600419
1715276343.529436 0.545159 -1.878971 1.146850 0.690985 -0.067628 -0.382321 0.609751
1715276343.729466 0.492100 -1.885956 1.253501 0.682677 -0.160367 -0.314951 0.639563
1715276343.929493 0.431964 -1.873625 1.347043 0.659195 -0.233133 -0.264222 0.664302
1715276344.129523 0.376631 -1.858989 1.406518 0.629765 -0.300270 -0.216277 0.682978
1715276344.329554 0.336084 -1.856128 1.440664 0.610521 -0.342027 -0.183969 0.690244
1715276344.529583 0.311015 -1.866204 1.463314 0.616026 -0.338129 -0.133489 0.698829
1715276344.729613 0.299448 -1.868438 1.480054 0.622024 -0.321714 -0.068389 0.710569
1715276344.929643 0.299181 -1.880996 1.468525 0.636467 -0.303386 -0.041216 0.707932
1715276345.129673 0.323613 -1.910102 1.436586 0.654653 -0.279203 -0.101954 0.695040
1715276345.329702 0.359598 -1.943257 1.418367 0.662274 -0.263009 -0.162792 0.682435
1715276345.529732 0.407994 -1.968735 1.432713 0.667206 -0.253382 -0.205428 0.669652
1715276345.729762 0.480488 -1.982956 1.465222 0.686504 -0.228609 -0.248819 0.643847
1715276345.929792 0.548356 -1.986422 1.499172 0.684814 -0.237597 -0.295146 0.622468
1715276346.129822 0.595107 -2.005654 1.522617 0.664898 -0.256823 -0.348662 0.608594
1715276346.329852 0.635928 -2.042126 1.543000 0.646862 -0.248651 -0.406650 0.595296
1715276346.729911 0.703856 -2.080232 1.598173 0.639759 -0.243229 -0.386161 0.618408
1715276347.129971 0.830075 -2.049034 1.626088 0.651282 -0.245891 -0.372117 0.613920
1715276347.330001 0.904980 -2.029438 1.633647 0.659821 -0.244152 -0.376308 0.602842
1715276347.730060 0.958216 -2.023856 1.623673 0.663148 -0.280105 -0.422620 0.550608
1715276347.930091 0.928810 -2.031470 1.605857 0.644848 -0.322499 -0.459648 0.518546
1715276348.130120 0.891375 -2.041887 1.588229 0.625827 -0.349861 -0.500221 0.485506
1715276348.330149 0.858339 -2.044879 1.571981 0.603929 -0.372744 -0.532641 0.461114
1715276348.530179 0.822667 -2.036136 1.539111 0.591304 -0.399448 -0.544285 0.441084
1715276348.730210 0.783106 -2.019561 1.488036 -0.557044 0.437073 0.570555 -0.416096
1715276348.930239 0.744378 -1.993871 1.431281 -0.521418 0.485438 0.574766 -0.402637
1715276349.130269 0.722121 -1.955189 1.390516 -0.472070 0.537486 0.585076 -0.382027
1715276349.330298 0.732348 -1.905712 1.348078 -0.401910 0.583606 0.618573 -0.339469
1715276349.530328 0.767717 -1.874049 1.287834 -0.378412 0.612561 0.637665 -0.273783
1715276349.730358 0.793010 -1.853079 1.222334 -0.391560 0.618754 0.653971 -0.190120
1715276350.330448 0.815439 -1.703741 1.074610 -0.371226 0.600646 0.706719 -0.044321
1715276350.530477 0.815342 -1.637074 1.051293 -0.375817 0.601825 0.704125 -0.027876
1715276350.730507 0.817058 -1.570518 1.053202 -0.373813 0.621865 0.686507 -0.047508
1715276350.930537 0.813463 -1.519957 1.081452 -0.355791 0.649358 0.669363 -0.060829
1715276351.130567 0.808255 -1.489497 1.140663 -0.301277 0.677881 0.664807 -0.087982
1715276351.330596 0.803112 -1.480544 1.210797 -0.234921 0.697948 0.661147 -0.143404
1715276351.530626 0.799737 -1.486392 1.277730 -0.187654 0.697901 0.665976 -0.184920
1715276351.730655 0.796662 -1.475747 1.317842 -0.169722 0.705922 0.650392 -0.223289
1715276351.930686 0.801266 -1.443462 1.352302 -0.159290 0.712907 0.632399 -0.257803
1715276352.130715 0.828241 -1.394909 1.388731 -0.136365 0.718159 0.601994 -0.321333
1715276352.330745 0.867509 -1.357288 1.422602 -0.124806 0.711355 0.587528 -0.364977
1715276352.530774 0.899824 -1.333450 1.440776 -0.147920 0.700591 0.558397 -0.418908
1715276352.730804 0.924842 -1.318619 1.454079 -0.172121 0.694822 0.516924 -0.469454
1715276352.930834 0.954181 -1.316210 1.458549 0.194496 -0.683033 -0.458006 0.534666
1715276353.130863 0.988409 -1.332716 1.459383 0.243576 -0.661029 -0.416141 0.574925
1715276353.330893 1.028288 -1.359648 1.451324 0.288674 -0.644406 -0.393276 0.588849
1715276353.530923 1.074115 -1.380954 1.444760 0.314140 -0.635828 -0.409218 0.574090
1715276353.930982 1.145455 -1.346946 1.454819 0.198984 -0.672956 -0.411546 0.581520
1715276354.131013 1.163166 -1.305367 1.453412 0.105659 -0.699291 -0.436983 0.555764
1715276354.331041 1.150610 -1.291470 1.448348 -0.061085 0.715259 0.500234 -0.484189
1715276354.531070 1.118236 -1.296919 1.435165 -0.040431 0.718501 0.559939 -0.410597
1715276354.731100 1.063969 -1.306255 1.424219 -0.039572 0.722866 0.602399 -0.336176
1715276354.931129 0.990571 -1.317228 1.400983 -0.028746 0.730229 0.635907 -0.248118
1715276355.131159 0.910460 -1.331317 1.368859 -0.048044 0.721479 0.661453 -0.199097
1715276355.331188 0.833659 -1.360970 1.321834 -0.069138 0.713779 0.686190 -0.121996
1715276355.531219 0.759785 -1.414917 1.265354 -0.095973 0.707367 0.697667 -0.060680
1715276355.731248 0.699508 -1.472475 1.203209 -0.126609 0.711954 0.690640 -0.010393
1715276355.931278 0.642374 -1.502641 1.143093 -0.127024 0.706675 0.694396 0.047853
1715276356.131309 0.561701 -1.485423 1.092113 -0.137861 0.699911 0.693776 0.098969
1715276356.331337 0.463556 -1.444003 1.038237 -0.147776 0.692952 0.691268 0.141878
1715276356.531369 0.380046 -1.399692 0.982948 -0.156737 0.697100 0.679308 0.167410
1715276356.731396 0.317244 -1.365595 0.885418 -0.164021 0.722520 0.649061 0.172574
1715276356.931426 0.270883 -1.362146 0.782729 -0.140924 0.710555 0.649064 0.232313
1715276357.131461 0.226587 -1.367950 0.700534 -0.112682 0.705485 0.640570 0.281538
1715276357.331487 0.194310 -1.379463 0.619916 -0.079569 0.709983 0.616050 0.331777
1715276357.531514 0.195889 -1.377127 0.539129 -0.040954 0.727568 0.583769 0.358025
1715276357.731544 0.211323 -1.362655 0.461914 -0.015834 0.724900 0.564706 0.394178
1715276357.931574 0.238813 -1.337080 0.398330 0.009633 0.719681 0.550912 0.422448
1715276358.331632 0.315376 -1.283129 0.331346 0.063563 0.722736 0.521649 0.448881
1715276358.531662 0.371505 -1.263694 0.319851 0.104164 0.718927 0.506785 0.464180
1715276358.731691 0.438924 -1.244737 0.313845 0.131501 0.709584 0.490577 0.488398
1715276358.931721 0.515852 -1.229625 0.315623 0.157455 0.703667 0.475786 0.503675
1715276359.131750 0.584298 -1.218448 0.316395 0.165249 0.704730 0.459784 0.514439
