#timestamp x y z qx qy qz qw
1723673682.104913 -0.210866 0.173034 -0.067180 0.576649 0.480980 -0.034330 0.659511
1723673683.104999 -0.536765 0.390550 -0.056710 0.425068 0.591693 0.082613 0.679994
1723673684.105085 -0.743896 0.579371 -0.017617 0.316879 0.605475 0.185416 0.706122
1723673685.105170 -0.861713 0.644760 -0.010858 0.239155 0.669872 0.290525 0.640056
1723673686.105254 -0.425785 0.372071 -0.045700 0.450296 0.595559 0.086324 0.659614
1723673687.105338 -0.035356 0.152113 -0.065987 0.637602 0.381623 -0.224993 0.630243
1723673688.105422 0.195498 -0.085285 -0.063800 0.721148 0.232224 -0.328793 0.563838
1723673689.105505 0.361745 -0.243475 -0.025953 0.708270 0.101813 -0.405128 0.569087
1723673690.105588 0.390054 -0.273250 0.008786 0.684123 0.085289 -0.423298 0.587809
1723673691.105671 0.366009 -0.312747 0.016969 0.682753 0.062723 -0.454113 0.568943
1723673916.529717 -0.016216 -0.032245 -0.011197 0.670288 0.306232 -0.254783 0.626116
1723673917.529804 0.045560 -0.061991 -0.003795 0.669864 0.268533 -0.257088 0.642712
1723673918.529891 0.069660 0.004365 -0.009781 0.654789 0.318518 -0.205320 0.653943
1723673919.529977 -0.113097 0.141381 0.019697 0.552319 0.453795 -0.010217 0.699221
1723673920.530062 -0.362346 0.310605 0.024459 0.446560 0.539993 0.087883 0.708003
1723673921.530148 -0.553452 0.444822 0.021030 0.373787 0.577516 0.158067 0.708359
1723673922.530232 -0.721159 0.538236 0.015438 0.299548 0.620647 0.246841 0.681276
1723673923.530316 -0.526254 0.526748 0.003129 0.354961 0.632516 0.196581 0.659760
1723673924.530400 -0.095180 0.307635 0.010102 0.550612 0.502455 0.007475 0.666565
1723673925.530483 0.204444 0.159309 -0.022696 0.625470 0.402477 -0.161590 0.648604
1723673926.530566 0.315762 -0.001128 -0.073398 0.689214 0.327473 -0.310048 0.567111
1723673927.530649 0.249137 -0.107079 -0.141567 0.701043 0.232016 -0.448305 0.503716
1723673928.530730 0.190652 -0.103052 -0.231668 0.694840 0.255889 -0.494508 0.455170
1723673929.530812 0.163917 -0.073725 -0.272038 0.678578 0.300582 -0.511030 0.433625
