#timestamp x y z qx qy qz qw
1716306709.320398 1.351997 -2.927225 -0.526848 0.555153 0.499209 -0.063684 0.662223
1716306709.720455 1.275198 -2.832701 -0.516067 0.536908 0.515422 -0.040328 0.666667
1716306710.120512 1.209634 -2.756288 -0.499546 0.525007 0.529291 -0.005143 0.666478
1716306710.520568 1.151125 -2.698193 -0.508476 0.505670 0.551197 0.017384 0.663459
1716306710.920625 1.108931 -2.661159 -0.518569 0.486372 0.563470 0.030257 0.667105
1716306711.320682 1.073145 -2.626800 -0.504277 0.474809 0.571270 0.056393 0.667104
1716306712.120796 0.999162 -2.565778 -0.483345 0.448073 0.586042 0.115498 0.665166
1716306712.520852 0.950851 -2.527312 -0.470607 0.432038 0.594767 0.155474 0.659866
1716306712.920909 0.905259 -2.501416 -0.470438 0.408935 0.608362 0.176261 0.656963
1716306713.721023 0.848745 -2.470857 -0.449805 0.387381 0.614052 0.208595 0.655258
1716306714.721165 0.907744 -2.591029 -0.284084 0.447089 0.575110 0.168785 0.663981
1716306715.121222 0.914093 -2.725859 -0.132087 0.491528 0.514138 0.154859 0.685624
1716306715.521279 0.865686 -2.768452 -0.073108 0.519986 0.489684 0.148733 0.683888
1716306715.921337 0.736416 -2.751862 -0.038241 0.532216 0.452498 0.091049 0.709719
1716306716.321393 0.671954 -2.751599 0.046187 0.582366 0.394659 0.102904 0.703210
1716306716.521422 0.660567 -2.777205 0.078280 0.606230 0.373028 0.113861 0.693088
1716306716.921478 0.652865 -2.869988 0.175173 0.651150 0.289556 0.143259 0.686760
1716306717.321534 0.637366 -2.947456 0.250550 0.689742 0.223762 0.174771 0.666065
1716306717.921620 0.604255 -3.019768 0.333279 0.703113 0.133511 0.217782 0.663610
1716306718.521705 0.531514 -2.995961 0.404259 0.718025 0.021498 0.292584 0.631168
1716306719.121791 0.456333 -2.968829 0.444500 0.722149 -0.046350 0.339719 0.600785
1716306719.721876 0.407011 -2.957255 0.455090 0.721692 -0.075320 0.406926 0.554886
1716306720.521990 0.337789 -2.895298 0.473701 0.698605 0.052447 0.551226 0.453155
1716306721.122075 0.308430 -2.860619 0.470905 0.695829 0.112368 0.587998 0.396804
1716306721.522132 0.318057 -2.815307 0.461709 0.680633 0.182928 0.596030 0.384740
1716306722.122217 0.321176 -2.756442 0.449509 0.641639 0.288675 0.612398 0.360465
1716306722.722302 0.311067 -2.722173 0.440447 0.596154 0.374734 0.616764 0.351820
1716306723.922474 0.338524 -2.687681 0.418929 0.612674 0.340036 0.577889 0.418391
1716306724.522558 0.376041 -2.719254 0.420613 0.626075 0.319629 0.537630 0.465641
1716306725.522700 0.391351 -2.726289 0.421444 0.612947 0.347233 0.554192 0.443392
1716306726.122785 0.379022 -2.701023 0.403494 0.588394 0.393566 0.557275 0.433986
1716306726.722871 0.345512 -2.709653 0.358359 0.560795 0.422541 0.554436 0.446731
1716306727.322956 0.327996 -2.696955 0.318862 0.511313 0.486383 0.526565 0.474046
1716306727.923042 0.325586 -2.667580 0.280320 0.454420 0.567170 0.479294 0.492035
1716306728.323100 0.318786 -2.664144 0.265443 0.440970 0.577857 0.461235 0.508812
1716306728.923185 0.345085 -2.633576 0.214159 0.423495 0.602950 0.286474 0.612402
1716306729.323242 0.331072 -2.604629 0.189424 0.378677 0.609268 0.266340 0.643785
1716306729.723300 0.315001 -2.603797 0.162411 0.317678 0.653488 0.249011 0.640334
1716306730.123356 0.304393 -2.658451 0.137875 0.281180 0.655578 0.219550 0.665547
1716306730.523412 0.319469 -2.733685 0.095665 0.273569 0.679521 0.150771 0.663837
1716306730.923469 0.312503 -2.772213 0.082777 0.288975 0.675642 0.110922 0.669102
1716306731.323526 0.282210 -2.806092 0.083736 0.369760 0.622146 0.020597 0.689774
1716306731.723583 0.213127 -2.855821 0.128549 0.492797 0.511385 -0.045634 0.702534
1716306732.123641 0.152358 -2.926812 0.202838 0.558816 0.405749 -0.027606 0.722724
1716306732.523697 0.121924 -3.006834 0.257902 0.609453 0.316114 -0.004308 0.727063
1716306732.923755 0.092011 -3.056420 0.296331 0.636115 0.257517 0.026529 0.726869
1716306733.323811 0.056840 -3.098904 0.337629 0.655225 0.187623 0.076856 0.727716
1716306733.723869 0.041056 -3.144954 0.358313 0.664402 0.149749 0.095528 0.725962
1716306734.323954 -0.000352 -3.168472 0.411577 0.677069 0.035392 0.114228 0.726139
1716306735.124067 -0.084614 -3.082098 0.437561 0.662337 -0.099807 0.117528 0.733168
1716306735.724152 -0.135205 -3.044937 0.439840 0.635013 -0.183939 0.062494 0.747676
1716306736.324237 -0.163109 -3.016478 0.420001 0.628319 -0.192765 -0.000076 0.753696
1716306736.924324 -0.260914 -3.059197 0.421960 0.605838 -0.219865 -0.054873 0.762633
1716306737.724436 -0.424390 -3.088943 0.427230 0.549203 -0.392726 -0.073921 0.733947
1716306738.324521 -0.414545 -3.066962 0.431329 0.525397 -0.436198 -0.115249 0.721393
1716306739.524692 -0.440476 -3.079520 0.428180 0.501825 -0.466189 -0.151631 0.712635
1716306740.124777 -0.467147 -3.091125 0.424937 0.449756 -0.521422 -0.224342 0.689572
1716306740.724861 -0.483713 -3.112227 0.328663 0.426215 -0.549771 -0.266053 0.667314
1716306741.324950 -0.490620 -3.127977 0.411647 0.477914 -0.496555 -0.299891 0.659619
1716306741.925032 -0.414868 -3.215961 0.262520 0.611522 -0.320792 -0.345704 0.635313
1716306742.525118 -0.364147 -3.232893 0.217846 0.647792 -0.240041 -0.368646 0.621969
1716306743.725288 -0.323333 -3.210908 0.190210 0.664145 -0.172923 -0.361821 0.630947
1716306744.325374 -0.292931 -3.200408 0.159874 0.661822 -0.097447 -0.366476 0.646677
1716306744.925460 -0.283504 -3.194153 0.139688 0.679079 -0.066847 -0.359283 0.636631
1716306745.525545 -0.242930 -3.206431 0.105294 0.689590 -0.008219 -0.389073 0.610754
1716306746.525687 -0.098974 -3.098364 0.066421 0.679593 0.088453 -0.351219 0.637946
1716306747.125772 0.099526 -3.083460 0.054192 0.686625 0.128575 -0.312451 0.643730
1716306747.725857 0.360182 -3.012148 0.031416 0.659348 0.214763 -0.283266 0.662493
1716306748.125914 0.511662 -2.877379 0.036337 0.678631 0.204003 -0.265646 0.653662
1716306748.525971 0.648105 -2.825175 0.033534 0.682331 0.154472 -0.291090 0.652556
1716306749.126056 0.881782 -2.805199 0.059991 0.693809 0.152577 -0.257445 0.655036
1716306749.726142 0.976136 -2.691446 0.049662 0.724048 -0.004883 -0.366250 0.584459
1716306750.326227 0.893090 -2.572903 0.143408 0.666938 -0.181146 -0.333181 0.641382
1716306750.926311 0.766366 -2.477123 0.250388 0.629534 -0.301616 -0.270845 0.662841
1716306751.526396 0.755145 -2.368946 0.351335 0.595165 -0.400129 -0.188502 0.670927
1716306752.126483 0.722588 -2.285398 0.392858 0.529850 -0.481398 -0.122277 0.687433
1716306752.726570 0.691623 -2.229049 0.405119 0.491229 -0.508912 -0.085553 0.701701
1716306753.326653 0.665829 -2.183624 0.413957 0.446860 -0.541476 -0.069041 0.708769
1716306753.926739 0.652112 -2.138659 0.403667 0.398991 -0.580368 -0.036168 0.708993
1716306754.526823 0.642297 -2.125516 0.395842 0.367037 -0.607004 -0.030324 0.704209
1716306755.726994 0.615652 -2.178733 0.390109 0.384142 -0.606187 -0.097164 0.689587
1716306756.327079 0.634974 -2.269758 0.373365 0.457391 -0.541738 -0.221089 0.669652
1716306757.127193 0.638641 -2.343163 0.341068 0.505259 -0.481957 -0.300795 0.649580
1716306757.727278 0.645703 -2.359139 0.274980 0.530582 -0.438308 -0.351260 0.634811
1716306758.327363 0.659581 -2.410791 0.204700 0.599203 -0.320964 -0.456777 0.573840
1716306758.927448 0.682329 -2.497595 0.124033 0.655131 -0.197959 -0.525078 0.505874
1716306759.527533 0.688407 -2.543917 0.073870 0.674924 -0.147679 -0.538701 0.482151
1716306760.327647 0.674779 -2.577428 0.052228 0.682327 -0.125553 -0.554725 0.459288
1716306761.327790 0.705588 -2.521070 0.047664 0.688934 -0.095168 -0.546137 0.466956
1716306761.927875 0.753945 -2.383476 0.060523 0.689878 -0.078541 -0.509969 0.507771
1716306762.527960 0.777864 -2.298411 0.067993 0.689933 -0.060365 -0.480357 0.538149
1716306763.528102 0.751567 -2.348961 0.090980 0.694724 -0.005609 -0.407147 0.592923
1716306764.728272 0.739454 -2.321425 0.099145 0.706424 -0.001343 -0.351242 0.614486
1716306765.128329 0.748814 -2.292197 0.102956 0.707947 0.031022 -0.312925 0.632397
1716306765.728414 0.787389 -2.248739 0.089258 0.686043 0.119660 -0.319714 0.642503
1716306766.128471 0.807533 -2.213222 0.081171 0.673881 0.165765 -0.300211 0.654431
1716306766.528528 0.802469 -2.190625 0.107310 0.686593 0.139836 -0.226187 0.676665
1716306766.928584 0.795198 -2.179199 0.126540 0.699353 0.103655 -0.159704 0.688953
1716306767.328641 0.794409 -2.181470 0.143716 0.696483 0.068683 -0.151041 0.698127
1716306767.928726 0.771204 -2.183536 0.206343 0.679276 -0.024659 -0.097451 0.726966
1716306768.528811 0.755961 -2.186904 0.251891 0.681750 -0.072245 -0.056525 0.725812
1716306769.128898 0.699331 -2.193023 0.321700 0.654532 -0.183670 0.060219 0.730908
1716306769.929010 0.633012 -2.193159 0.328320 0.629596 -0.268580 0.090893 0.723334
1716306770.529096 0.610994 -2.239285 0.324083 0.629575 -0.291943 0.019090 0.719750
1716306771.329209 0.588887 -2.275606 0.322583 0.615318 -0.328340 -0.052694 0.714702
1716306772.729408 0.618849 -2.285895 0.260621 0.633617 -0.276002 -0.218318 0.688977
1716306773.329492 0.646767 -2.321881 0.194094 0.671727 -0.201037 -0.299060 0.647248
1716306774.129605 0.655592 -2.390368 0.123839 0.703396 -0.117187 -0.390930 0.581958
1716306774.729693 0.651681 -2.409255 0.101264 0.702559 -0.095905 -0.432208 0.557144
1716306775.529804 0.653348 -2.420297 0.092204 0.700534 -0.087475 -0.450200 0.546735
1716306776.329918 0.599774 -2.441718 0.092548 0.692269 -0.126399 -0.475213 0.528166
1716306776.930002 0.543433 -2.459116 0.094502 0.676405 -0.152056 -0.499309 0.519660
1716306777.730116 0.452517 -2.480481 0.096118 0.682227 -0.204547 -0.501038 0.491617
1716306778.530230 0.404783 -2.485576 0.098240 0.668734 -0.233782 -0.527161 0.469300
1716306780.930569 0.365984 -2.472795 0.101986 0.655764 -0.258485 -0.541469 0.458226
1716306781.730682 0.309733 -2.521273 0.115085 0.620346 -0.322971 -0.582315 0.414452
1716306782.330768 0.297793 -2.706389 0.119986 -0.595069 0.335855 0.603441 -0.411040
1716306783.130884 0.176580 -2.825130 0.201605 0.604839 -0.327523 -0.602393 0.404995
1716306783.930994 0.117817 -2.948346 0.147363 0.613968 -0.350558 -0.532389 0.465526
1716306784.531079 0.118725 -2.935139 0.140347 0.617735 -0.323469 -0.553527 0.455389
1716306785.931277 0.085216 -2.945467 0.109703 0.625129 -0.285980 -0.587854 0.426448
1716306786.731390 0.164601 -2.900163 0.053569 0.653101 -0.226168 -0.609667 0.388091
1716306787.331476 0.271157 -2.755415 0.014237 0.647812 -0.183436 -0.622601 0.398823
1716306788.131591 0.291098 -2.686015 0.068446 -0.607790 0.159975 0.633564 -0.451217
1716306788.931702 0.261559 -2.672068 0.078513 -0.583100 0.212580 0.648881 -0.440179
1716306789.331758 0.247056 -2.677338 0.082837 -0.581004 0.220983 0.657378 -0.425975
1716306790.131873 0.227107 -2.666980 0.085314 -0.550743 0.260619 0.680725 -0.406663
1716306793.132297 0.237349 -2.662407 0.085497 -0.567906 0.244458 0.659368 -0.427734
1716306793.732382 0.250651 -2.681228 0.078465 -0.583300 0.218194 0.650901 -0.434144
1716306794.532495 0.284925 -2.695099 0.066940 0.619051 -0.183440 -0.618821 0.447422
1716306795.132580 0.277421 -2.717030 0.055886 0.629063 -0.199658 -0.617364 0.428110
1716306795.732666 0.151786 -2.782729 0.088089 -0.590483 0.307100 0.649242 -0.368111
1716306796.332750 0.093899 -2.782465 0.077929 -0.480234 0.471396 0.725446 -0.144529
1716306796.732807 0.116959 -2.741714 0.064848 -0.407810 0.538938 0.736948 0.012025
1716306797.132863 0.143486 -2.651570 0.063214 -0.382672 0.558580 0.732044 0.075242
1716306797.532920 0.218034 -2.560750 0.056981 -0.400130 0.544963 0.733777 0.066955
1716306797.949646 0.303169 -2.542130 0.070527 -0.406829 0.545918 0.730154 0.057781
1716306798.349703 0.405069 -2.596366 0.082146 -0.382920 0.554592 0.735566 0.068877
1716306798.766428 0.508260 -2.629006 0.074050 -0.368383 0.568608 0.730126 0.088849
1716306799.566542 0.592032 -2.638059 0.085204 -0.344631 0.571338 0.739548 0.088715
1716306803.600449 0.578946 -2.596360 0.081260 -0.310342 0.592852 0.730756 0.134943
1716306804.200534 0.559750 -2.460483 0.070262 -0.275484 0.608393 0.711108 0.219753
1716306804.600590 0.571217 -2.357735 0.061290 -0.278839 0.613120 0.697394 0.244896
1716306805.000648 0.590455 -2.296159 0.043640 -0.299514 0.606099 0.695280 0.243969
1716306805.600733 0.610541 -2.282322 0.021386 -0.344802 0.589616 0.691677 0.234623
1716306806.000790 0.670658 -2.370186 0.028618 -0.343937 0.587995 0.694013 0.233055
1716306806.400846 0.753090 -2.456193 0.019819 -0.336765 0.604710 0.679797 0.242470
1716306806.800904 0.817099 -2.544059 0.019809 -0.369072 0.591654 0.687972 0.201060
1716306807.200960 0.855138 -2.598051 0.024301 -0.392816 0.568648 0.703541 0.165425
1716306808.001074 0.844787 -2.561915 0.055722 -0.289543 0.651493 0.691303 0.117569
1716306808.201103 0.789366 -2.565517 0.055671 -0.276490 0.657189 0.689725 0.126232
1716306808.817858 0.588223 -2.564041 0.101102 -0.213819 0.681122 0.687104 0.135064
1716306809.217914 0.496459 -2.616179 0.098309 -0.184811 0.702714 0.669062 0.156186
1716306809.617972 0.407200 -2.743631 0.109011 -0.136258 0.718681 0.650421 0.204658
1716306810.218056 0.209955 -2.797531 0.098939 -0.105243 0.713542 0.645200 0.251989
1716306810.618114 0.065364 -2.813474 0.105606 -0.116510 0.718532 0.635949 0.256330
1716306811.218199 -0.068315 -2.958700 0.094450 -0.048482 0.726732 0.592521 0.344135
1716306811.818284 -0.187323 -3.017978 0.090991 -0.033311 0.717428 0.594395 0.361777
1716306812.218341 -0.269781 -2.997190 0.101714 -0.032362 0.722316 0.608401 0.327200
1716306812.818427 -0.338027 -3.008433 0.103684 0.003755 0.714094 0.586517 0.382168
1716306813.418512 -0.363353 -3.018319 0.097217 0.030572 0.704879 0.565676 0.426875
1716306815.618825 -0.350671 -3.008246 0.051364 -0.020193 0.702195 0.528994 0.476108
1716306816.218910 -0.377923 -3.047988 -0.008089 -0.031632 0.703238 0.468510 0.533810
1716306816.818996 -0.311396 -3.115705 -0.056590 -0.017266 0.694706 0.487728 0.528400
1716306817.219054 -0.255639 -3.145263 -0.119513 -0.003625 0.674503 0.505512 0.538044
1716306817.619110 -0.289138 -3.136706 -0.254897 0.001164 0.706842 0.469827 0.528807
1716306817.819138 -0.314516 -3.149482 -0.324029 0.014294 0.706011 0.459429 0.538767
1716306818.219195 -0.359345 -3.171051 -0.451571 0.002523 0.701007 0.481569 0.525998
1716306818.619252 -0.373729 -3.155732 -0.525117 0.024196 0.722191 0.463176 0.513150
1716306819.219337 -0.368695 -3.151263 -0.560224 0.070287 0.701815 0.499401 0.503104
1716306819.819422 -0.343945 -3.109377 -0.618454 0.099756 0.685572 0.464762 0.551395
1716306820.619536 -0.246839 -3.042915 -0.616383 0.126670 0.680510 0.453658 0.561297
1716306821.019592 -0.182986 -3.003537 -0.615244 0.126582 0.682245 0.446841 0.564670
1716306822.219763 -0.128377 -2.979095 -0.600614 0.118230 0.708307 0.426355 0.550040
1716306823.019876 -0.039503 -2.950323 -0.477697 0.141326 0.692686 0.424977 0.565338
1716306823.419934 0.011447 -2.930375 -0.402353 0.133541 0.687189 0.402816 0.589642
1716306824.020019 0.025217 -2.979728 -0.206156 0.188134 0.694881 0.399038 0.567904
1716306824.420075 0.014611 -3.059297 -0.033097 0.197268 0.688876 0.435685 0.544715
1716306824.820132 0.049332 -3.119978 0.067582 0.208860 0.701736 0.431426 0.527082
1716306825.420217 0.073968 -3.162827 0.143366 0.222723 0.665632 0.455675 0.547438
1716306826.220329 0.043598 -3.192888 0.164341 0.182031 0.656789 0.488021 0.545279
1716306827.820557 -0.031111 -3.250684 0.161608 0.147069 0.671014 0.536898 0.489747
1716306828.220614 -0.124299 -3.317297 0.167309 0.111467 0.695161 0.549600 0.449740
1716306828.620671 -0.229636 -3.425572 0.170373 0.102088 0.705953 0.549917 0.434510
1716306829.220755 -0.365648 -3.543662 0.146590 0.009038 0.722815 0.569306 0.391596
1716306829.620812 -0.459348 -3.526290 0.131696 -0.026957 0.722632 0.567178 0.394190
1716306830.020869 -0.578264 -3.454554 0.126528 -0.048556 0.738297 0.549956 0.387439
1716306830.620955 -0.648050 -3.420205 0.095540 -0.020266 0.715824 0.519542 0.466113
1716306831.221039 -0.818039 -3.599704 0.081595 -0.027074 0.716755 0.502418 0.482811
1716306831.621096 -0.902227 -3.671070 0.053104 -0.056881 0.717044 0.496826 0.485569
1716306832.021153 -0.996160 -3.672492 0.044025 -0.048417 0.726295 0.483799 0.485891
1716306832.421210 -1.106068 -3.632398 0.056042 -0.039531 0.736205 0.474496 0.480929
1716306832.821267 -1.164282 -3.586638 0.044704 -0.004901 0.719676 0.442684 0.534859
1716306833.221324 -1.261683 -3.578063 0.033649 0.052818 0.719056 0.370917 0.585311
1716306833.621381 -1.375410 -3.579188 0.028327 0.095317 0.691445 0.325173 0.638029
1716306834.221465 -1.419835 -3.421137 0.050994 0.184116 0.687348 0.277429 0.645513
1716306834.821551 -1.432154 -3.338559 0.047397 0.253794 0.630417 0.180469 0.711051
1716306835.421635 -1.547251 -3.407554 0.042939 0.336940 0.588218 0.085291 0.730203
1716306836.021721 -1.573790 -3.466730 0.057087 0.269847 0.629573 0.152315 0.712475
1716306836.621806 -1.582258 -3.600596 0.064091 0.162446 0.681647 0.288378 0.652538
1716306837.021862 -1.629605 -3.724475 0.075550 0.168788 0.671478 0.323231 0.645096
1716306837.621948 -1.727794 -3.909290 0.071486 0.120347 0.672459 0.367202 0.631251
1716306838.222033 -1.665585 -3.977064 0.059751 0.073489 0.679902 0.393376 0.614482
1716306838.622090 -1.657977 -3.996193 0.029559 0.045394 0.699823 0.418101 0.577390
1716306839.022146 -1.700197 -4.003047 -0.028629 0.083080 0.710000 0.434515 0.547899
1716306839.622231 -1.858352 -4.014348 -0.311871 0.076911 0.682579 0.399703 0.606966
1716306840.022288 -1.914564 -4.010137 -0.479107 0.083286 0.680479 0.420709 0.594151
1716306840.422344 -1.922454 -4.000361 -0.518023 0.130573 0.694134 0.421005 0.569108
1716306840.822401 -1.946656 -4.004308 -0.458107 0.179459 0.660780 0.414888 0.599193
1716306841.222458 -1.942358 -3.921778 -0.451165 0.208560 0.655351 0.373631 0.622428
1716306841.622515 -1.940606 -3.830407 -0.489781 0.200460 0.646442 0.329760 0.658170
1716306842.022571 -1.950335 -3.794223 -0.477583 0.237004 0.620964 0.298037 0.685133
1716306842.422627 -1.978476 -3.794019 -0.371142 0.290526 0.575691 0.239375 0.725861
1716306842.822683 -1.998461 -3.794137 -0.211101 0.317273 0.563373 0.233725 0.726169
1716306843.222741 -1.969450 -3.752636 -0.103972 0.300803 0.610956 0.227257 0.696135
1716306843.622798 -1.943161 -3.728984 -0.021084 0.328010 0.619713 0.201500 0.683932
1716306844.222883 -1.985202 -3.702003 0.046693 0.334993 0.603727 0.130558 0.711511
1716306845.022996 -2.116240 -3.682541 0.052836 0.309221 0.596771 0.100595 0.733572
1716306845.423053 -2.137084 -3.720956 0.088467 0.324484 0.624210 0.180357 0.687419
1716306846.023138 -2.113544 -3.896442 0.181489 0.358893 0.633527 0.346091 0.591660
1716306846.623222 -2.139618 -4.068408 0.230878 0.344696 0.627629 0.465395 0.520265
1716306847.223308 -2.233386 -4.254899 0.224727 0.327056 0.632822 0.495012 0.497527
1716306847.823392 -2.291143 -4.327001 0.180685 0.228048 0.666175 0.492071 0.511929
1716306848.423477 -2.238925 -4.313012 0.102767 0.117552 0.688391 0.457601 0.550364
1716306849.023565 -2.224327 -4.322964 0.060427 0.056972 0.702481 0.437973 0.558081
1716306849.623648 -2.291430 -4.403066 0.033304 0.051303 0.696573 0.394433 0.597141
1716306850.023705 -2.383107 -4.512885 0.020722 0.072457 0.706196 0.360575 0.604998
1716306850.423761 -2.478341 -4.564433 0.011214 0.056574 0.720912 0.371042 0.582592
1716306850.823818 -2.610768 -4.524744 -0.001586 0.031747 0.738816 0.378140 0.556914
1716306851.023847 -2.694869 -4.504800 0.001575 0.001529 0.756477 0.396079 0.520444
1716306851.423903 -2.864321 -4.526171 -0.005056 -0.043588 0.745141 0.425570 0.511621
1716306851.823962 -2.992884 -4.570962 0.009576 0.038728 0.754831 0.382578 0.531381
1716306852.224016 -3.057141 -4.520275 -0.008583 0.099047 0.737528 0.320342 0.586193
1716306852.624074 -3.115356 -4.428569 0.017835 0.150537 0.733994 0.309631 0.585423
1716306853.024131 -3.094217 -4.382547 0.006492 0.256486 0.683308 0.199657 0.653790
1716306853.224159 -3.087854 -4.394380 0.007021 0.327501 0.646865 0.135303 0.675279
1716306853.824244 -3.103171 -4.438247 -0.055969 0.359616 0.624000 0.085934 0.688415
1716306854.224301 -3.043060 -4.460712 -0.117584 0.331543 0.602454 0.047824 0.724459
1716306854.624358 -3.025206 -4.449775 -0.225143 0.301897 0.631505 0.059344 0.711715
1716306855.424471 -3.086861 -4.438420 -0.311598 0.346540 0.633881 0.089282 0.685664
1716306855.824532 -3.204278 -4.449579 -0.407773 0.335489 0.648906 0.072625 0.679039
1716306856.024556 -3.259619 -4.450423 -0.422561 0.333809 0.633968 0.079376 0.693077
1716306856.424613 -3.342478 -4.455177 -0.429633 0.342155 0.629422 0.103186 0.690008
1716306856.824670 -3.374816 -4.453284 -0.433067 0.351896 0.597364 0.075066 0.716722
1716306857.224726 -3.327073 -4.417481 -0.412327 0.357909 0.613393 0.061062 0.701371
1716306857.824812 -3.405845 -4.345994 -0.400912 0.338856 0.631313 0.086234 0.692231
1716306858.224868 -3.577004 -4.307247 -0.369649 0.382430 0.611538 0.074773 0.688605
1716306858.624925 -3.649689 -4.234801 -0.355728 0.388756 0.604728 0.086627 0.689687
1716306859.024982 -3.693143 -4.109361 -0.347904 0.384119 0.614808 0.078270 0.684352
1716306859.625067 -3.851860 -4.007284 -0.341200 0.362752 0.606592 0.119355 0.697289
1716306860.025123 -3.995391 -3.983992 -0.343991 0.401736 0.652415 0.086607 0.636759
1716306860.425179 -4.012869 -3.928952 -0.331465 0.411341 0.625184 0.094377 0.656534
1716306860.825236 -3.919937 -3.819740 -0.335420 0.452429 0.593843 0.049012 0.663519
1716306861.225292 -3.834758 -3.752017 -0.334121 0.447932 0.552384 -0.004340 0.703001
1716306861.825378 -3.849393 -3.687934 -0.322749 0.477067 0.479177 -0.116802 0.727430
1716306862.225435 -3.893581 -3.628285 -0.205803 0.547857 0.491997 -0.091123 0.670439
1716306862.425463 -3.859532 -3.624973 -0.124522 0.563183 0.457844 -0.081451 0.683059
1716306862.825520 -3.750980 -3.616312 -0.046009 0.537575 0.494660 -0.087295 0.677277
1716306863.425604 -3.620024 -3.586095 0.001155 0.562830 0.445549 -0.186999 0.670626
1716306863.825661 -3.559977 -3.478612 0.010027 0.552266 0.412354 -0.273101 0.671106
1716306864.425745 -3.529183 -3.460888 0.005483 0.550657 0.359005 -0.368805 0.657172
1716306865.025831 -3.587166 -3.515069 0.074060 0.586734 0.362781 -0.264820 0.673798
1716306865.625916 -3.652816 -3.606582 0.122608 0.618861 0.396370 -0.136555 0.664270
1716306866.226000 -3.773349 -3.502259 0.122120 0.562411 0.457349 -0.070201 0.685271
1716306866.826085 -3.985828 -3.350244 0.095159 0.528084 0.509627 -0.074574 0.675164
1716306867.426171 -4.029124 -3.286112 0.090100 0.494095 0.528288 -0.049548 0.688714
1716306868.426312 -4.017275 -3.245450 0.089325 0.520684 0.502188 -0.084641 0.685224
1716306869.026396 -4.171166 -3.195901 0.079252 0.546523 0.463639 -0.145705 0.681999
1716306869.626482 -4.213672 -3.327965 0.077099 0.548492 0.454058 -0.148905 0.686160
1716306870.026538 -4.223061 -3.429760 0.056976 0.548639 0.448734 -0.161779 0.686630
1716306870.826651 -4.301839 -3.359349 0.011532 0.555987 0.425504 -0.141892 0.699780
1716306871.226708 -4.426875 -3.209540 -0.003839 0.558816 0.418040 -0.131542 0.704034
1716306871.626765 -4.486706 -3.093376 -0.008596 0.553528 0.419057 -0.112634 0.710853
1716306872.026821 -4.436654 -2.966647 -0.034600 0.551383 0.449853 -0.120971 0.692080
1716306872.426878 -4.419256 -2.851309 -0.048469 0.558326 0.459244 -0.111936 0.681790
1716306872.826935 -4.451022 -2.726481 -0.063219 0.565803 0.430725 -0.164616 0.683553
1716306873.226991 -4.464201 -2.646955 -0.066141 0.594380 0.374999 -0.213524 0.678598
1716306873.627048 -4.366957 -2.578066 -0.090793 0.630535 0.382163 -0.234778 0.633448
1716306874.027104 -4.279825 -2.536084 -0.114822 0.687573 0.352946 -0.235929 0.589076
1716306874.427161 -4.243211 -2.503695 -0.191739 0.682825 0.244946 -0.359824 0.586753
1716306874.827217 -4.224338 -2.422107 -0.305002 0.707342 0.219662 -0.365212 0.563948
1716306875.227274 -4.216609 -2.396219 -0.409916 0.707637 0.231690 -0.355845 0.564751
1716306875.627331 -4.229979 -2.379838 -0.443520 0.685865 0.150804 -0.376009 0.604537
1716306876.027387 -4.231437 -2.401114 -0.453725 0.667924 0.111900 -0.415318 0.607344
1716306876.827501 -4.195133 -2.513260 -0.410671 0.702214 0.105728 -0.407333 0.574280
1716306877.227557 -4.227784 -2.534501 -0.409307 0.705811 0.067241 -0.447301 0.545190
1716306877.427586 -4.253662 -2.495657 -0.392580 0.691207 0.026728 -0.474183 0.544674
1716306877.827642 -4.289650 -2.355884 -0.361638 0.717458 0.002460 -0.482717 0.502227
1716306878.427727 -4.258976 -2.184341 -0.337371 0.730208 0.015428 -0.458959 0.505880
1716306878.827784 -4.157372 -2.157292 -0.332204 0.745588 0.023873 -0.466267 0.475524
1716306879.027815 -4.103537 -2.118605 -0.330910 0.745147 0.047692 -0.441489 0.497563
1716306879.427869 -4.009962 -1.993482 -0.340185 0.736125 0.046697 -0.435882 0.515700
1716306880.027954 -3.881777 -1.880582 -0.334728 0.744169 0.021967 -0.454532 0.489011
1716306880.428010 -3.757056 -1.865457 -0.328982 0.765900 0.013298 -0.446273 0.462667
1716306880.828067 -3.680931 -1.806597 -0.332932 0.731342 -0.008832 -0.482898 0.481530
1716306881.428152 -3.547550 -1.691722 -0.338544 0.755748 -0.005663 -0.475775 0.449945
1716306881.828208 -3.399927 -1.727476 -0.333578 0.739582 -0.014576 -0.476818 0.474816
1716306882.228265 -3.315171 -1.726569 -0.367905 0.713718 -0.010967 -0.515165 0.474439
1716306882.628322 -3.261455 -1.667838 -0.359976 0.706554 -0.029671 -0.548115 0.446623
1716306882.828350 -3.253190 -1.651611 -0.295851 0.710240 -0.042734 -0.536774 0.453438
1716306883.228406 -3.305744 -1.643597 -0.135460 0.692301 -0.080035 -0.568326 0.437401
1716306883.628463 -3.392895 -1.660800 -0.031775 0.719503 -0.134715 -0.565872 0.379416
1716306884.028520 -3.465946 -1.693163 0.009364 0.711902 -0.167818 -0.577844 0.362116
1716306884.428576 -3.500489 -1.754202 0.042191 0.704151 -0.156522 -0.582016 0.375405
1716306885.428718 -3.445722 -1.809564 0.056860 0.667374 -0.258023 -0.630344 0.301168
