#timestamp x y z qx qy qz qw
1723669449.857139 -0.802937 0.043326 -0.020743 0.650146 0.172827 -0.336172 0.659112
1723672398.282737 -0.678716 -0.182955 -0.156163 0.736274 0.144435 -0.314877 0.581285
1723672400.282900 -0.359254 -0.140537 -0.193806 0.734199 0.224090 -0.298449 0.567155
1723672401.282981 -0.055414 -0.091989 -0.153350 0.711938 0.154859 -0.369955 0.576451
1723672402.283062 0.032880 -0.232131 -0.157561 0.711453 0.150952 -0.398824 0.558558
1723672403.283142 0.099648 -0.324115 -0.193946 0.701646 -0.002716 -0.585972 0.405368
1723672404.283222 -0.010458 -0.450697 -0.195779 0.765192 0.080387 -0.446039 0.457241
1723672405.283303 0.527853 -0.118930 -0.236694 0.557087 0.435028 -0.282250 0.648645
1723672406.283383 0.677643 0.009314 -0.281636 0.174453 0.659932 0.283086 0.673735
1723672407.283462 0.684749 0.124066 -0.344544 -0.230899 0.627867 0.602771 0.434898
1723672408.283542 0.696584 0.134274 -0.351332 -0.246006 0.628375 0.634537 0.376815
1723672409.283622 0.712070 0.139804 -0.359123 -0.216805 0.646253 0.628125 0.375248
1723672411.283782 0.581375 0.161156 -0.327796 -0.213157 0.637686 0.651939 0.350566
1723672412.283861 0.213135 0.134393 -0.302636 -0.286035 0.612633 0.698938 0.233132
1723672413.283941 -0.250105 0.054004 -0.290958 -0.311622 0.599920 0.721009 0.152099
1723672414.284020 -0.665643 0.117744 -0.306951 -0.320721 0.586458 0.736040 0.107003
1723672415.284099 -1.034487 0.071905 -0.339761 -0.310254 0.600883 0.725331 0.128752
1723672416.284178 -1.332009 0.007238 -0.413935 -0.393180 0.576828 0.713320 0.062077
1723672417.284258 -1.411281 -0.036729 -0.447244 -0.421733 0.570750 0.703369 0.040710
1723673680.104740 -0.860532 -0.012529 -0.163392 0.641937 0.287684 -0.186051 0.685959
1723673681.104827 -0.854980 -0.029704 -0.177315 0.647969 0.327913 -0.181552 0.663059
1723673682.104913 -1.108219 0.122148 -0.172842 0.577705 0.481697 -0.035708 0.657989
1723673683.104999 -1.432212 0.340570 -0.160550 0.426490 0.592500 0.081614 0.678520
1723673684.105085 -1.637894 0.529859 -0.120230 0.318543 0.606351 0.184614 0.704831
1723673685.105170 -1.754893 0.595521 -0.112769 0.241031 0.670601 0.290006 0.638823
1723673686.105254 -1.319029 0.322015 -0.149714 0.451711 0.596294 0.085301 0.658114
1723673687.105338 -0.928494 0.101308 -0.171826 0.638152 0.382394 -0.226553 0.628657
1723673688.105422 -0.697484 -0.136545 -0.170872 0.721275 0.232872 -0.330587 0.562357
1723673689.105505 -0.531498 -0.295324 -0.133946 0.708114 0.102556 -0.407025 0.567792
1723673690.105588 -0.503204 -0.325401 -0.099350 0.683932 0.086111 -0.425184 0.586550
1723673691.105671 -0.527389 -0.365039 -0.091121 0.682459 0.063538 -0.455997 0.567696
1723673916.529717 -0.908635 -0.083764 -0.120643 0.670762 0.306817 -0.256328 0.624690
1723673917.529804 -0.845549 -0.111684 -0.110101 0.670312 0.269148 -0.258683 0.641346
1723673918.529891 -0.823309 -0.046001 -0.116094 0.655389 0.319123 -0.206852 0.652562
1723673919.529977 -1.008001 0.090664 -0.086071 0.553442 0.454407 -0.011495 0.697914
1723673920.530062 -1.257090 0.260246 -0.080137 0.447953 0.540643 0.086857 0.706753
1723673921.530148 -1.447631 0.394843 -0.082586 0.375340 0.578181 0.157202 0.707188
1723673922.530232 -1.615088 0.488621 -0.087374 0.301274 0.621262 0.246173 0.680195
1723673923.530316 -1.420107 0.476749 -0.100412 0.356593 0.633082 0.195853 0.658552
1723673924.530400 -0.988954 0.256731 -0.095310 0.551785 0.503000 0.006284 0.665195
1723673925.530483 -0.689235 0.107856 -0.129396 0.626229 0.403070 -0.162984 0.647154
1723673926.530566 -0.577756 -0.052724 -0.180742 0.689562 0.327995 -0.311534 0.565571
1723673927.530649 -0.644162 -0.158405 -0.248842 0.700991 0.232546 -0.449833 0.502180
1723673928.530730 -0.702947 -0.154085 -0.338734 0.694689 0.256386 -0.495951 0.453549
1723673929.530812 -0.729758 -0.124624 -0.378957 0.678426 0.301075 -0.512380 0.431924
1723674748.825212 -0.731700 -0.020069 -0.219934 0.655686 0.302361 -0.278882 0.633150
1723674749.825300 -0.630982 -0.066005 -0.267968 0.669459 0.316060 -0.265730 0.617509
1723674750.825387 -0.391751 -0.105495 -0.256902 0.710263 0.207471 -0.351468 0.573544
1723674751.825474 -0.287816 -0.387549 -0.253814 0.736927 0.033311 -0.492014 0.462333
1723674752.825560 -0.236842 -0.648974 -0.251895 0.719756 -0.110743 -0.588684 0.350912
1723674753.825646 -0.281592 -0.893365 -0.247268 0.700181 -0.204196 -0.628418 0.270448
1723674754.825732 -0.453769 -1.187577 -0.227678 0.663149 -0.286190 -0.655432 0.220765
1723674755.825818 -0.534290 -1.531029 -0.212022 -0.636012 0.346227 0.668925 -0.167794
1723674756.825904 -0.672096 -1.872816 -0.217242 -0.638687 0.355834 0.661880 -0.165456
1723674757.825989 -0.729212 -2.272751 -0.199904 -0.598185 0.417890 0.672538 -0.123433
1723674758.826075 -0.943578 -2.579251 -0.174832 -0.562207 0.471627 0.671090 -0.105501
1723674759.826160 -1.153249 -2.849264 -0.181784 -0.479099 0.541410 0.690876 0.005386
1723674760.826246 -1.458980 -2.892234 -0.196617 -0.386555 0.624279 0.664937 0.136781
1723674761.826331 -1.786921 -2.849031 -0.194467 -0.262346 0.677116 0.633806 0.266418
1723674762.826416 -2.146796 -2.777578 -0.198604 -0.231213 0.692821 0.615396 0.296357
1723674763.826501 -2.635437 -2.774740 -0.198966 -0.320007 0.640472 0.672123 0.188790
1723674764.826585 -3.122677 -2.876929 -0.219122 -0.437512 0.576151 0.685849 0.079019
1723674765.826670 -3.541837 -3.141804 -0.224438 -0.535113 0.484700 0.690329 -0.046544
1723674766.826755 -3.846850 -3.480422 -0.209259 -0.626579 0.395243 0.652500 -0.159453
1723674767.826839 -4.024112 -3.922921 -0.211965 0.660952 -0.310363 -0.634920 0.252376
1723674768.826923 -4.134723 -4.312533 -0.197747 0.705473 -0.190701 -0.564303 0.384061
1723674769.827007 -4.104125 -4.726421 -0.211126 0.727302 -0.069958 -0.496805 0.468319
1723674770.827091 -4.064537 -5.130789 -0.198693 0.729913 0.032930 -0.412986 0.543678
1723674771.827175 -3.837769 -5.510761 -0.200318 0.726194 0.096469 -0.370923 0.570747
1723674772.827259 -3.578877 -5.785909 -0.199203 0.678798 0.255658 -0.222637 0.651387
1723674773.827343 -3.183286 -5.893199 -0.199621 0.639437 0.333025 -0.148542 0.676868
1723674774.827427 -2.827595 -5.907149 -0.194428 0.559894 0.450121 0.000884 0.695636
1723674775.827511 -2.407058 -5.800062 -0.194093 0.545531 0.492492 0.037893 0.677062
1723674776.827595 -1.953551 -5.647666 -0.172278 0.510574 0.501017 0.088939 0.693099
1723674777.827678 -1.629880 -5.365407 -0.168139 0.480532 0.544299 0.138722 0.673486
1723674778.827762 -1.491768 -5.058634 -0.165192 0.344396 0.625786 0.283518 0.639845
1723674779.827845 -1.487157 -4.682421 -0.150731 0.254600 0.666568 0.383110 0.586594
1723674780.827928 -1.393168 -4.314691 -0.142946 0.236607 0.667517 0.423640 0.564772
1723674781.828011 -1.414311 -3.929207 -0.139922 0.279834 0.655660 0.380677 0.588972
1723674782.828094 -1.331370 -3.516788 -0.144248 0.293615 0.645557 0.377413 0.595488
1723674783.828176 -1.205307 -3.119282 -0.170360 0.366937 0.625776 0.270573 0.632892
1723674784.828259 -0.956875 -2.809158 -0.182901 0.365073 0.638428 0.266083 0.623162
1723674785.828341 -0.807852 -2.424816 -0.186313 0.408199 0.607937 0.213385 0.646725
1723674786.828424 -0.574258 -2.135823 -0.178617 0.419609 0.619072 0.227123 0.623773
1723674787.828505 -0.495564 -1.703164 -0.173283 0.480095 0.562248 0.167456 0.652184
1723674788.828587 -0.314132 -1.397492 -0.174640 0.484060 0.567053 0.160170 0.646902
1723674789.828669 -0.273093 -1.038186 -0.177190 0.518339 0.513396 0.077247 0.679545
1723674790.828750 -0.194553 -0.757817 -0.214323 0.538727 0.503351 0.016316 0.675385
1723674791.828831 -0.123385 -0.474450 -0.237039 0.562187 0.483505 -0.033841 0.670092
1723674792.828912 -0.193138 -0.218649 -0.243563 0.498053 0.532425 0.035909 0.683504
1723674793.828992 -0.403787 0.032456 -0.245948 0.356313 0.632852 0.201902 0.657096
1723674794.829072 -0.691260 0.249728 -0.193845 0.285179 0.657110 0.302934 0.628578
1723674795.829151 -0.872823 0.449472 -0.153988 0.183495 0.703056 0.385738 0.568549
1723674796.829231 -1.052681 0.608337 -0.139530 0.127027 0.717660 0.438684 0.525723
1723674797.829310 -1.355821 0.713495 -0.114676 0.039105 0.714193 0.492707 0.495620
1723674798.829390 -1.513011 0.800717 -0.090590 -0.008542 0.724468 0.531440 0.438912
1723674799.829469 -1.640891 0.855968 -0.159541 0.051109 0.752186 0.436578 0.490922
1723674800.829549 -1.642340 0.758862 -0.171349 0.281006 0.691047 0.284915 0.601924
1723674801.829628 -1.542315 0.529050 -0.183362 0.480855 0.581643 0.069588 0.652401
1723674802.829707 -1.485386 0.316350 -0.166304 0.622273 0.407139 -0.118066 0.658085
1723674803.829786 -1.249088 0.121329 -0.157357 0.663774 0.338896 -0.153614 0.648812
1723674804.829865 -0.937474 0.047569 -0.184128 0.705305 0.233803 -0.291615 0.602363
1723674805.829944 -0.483831 0.209953 -0.027842 0.723583 0.185873 -0.342000 0.570014
1723674806.830023 -0.677385 0.303070 0.003187 0.722863 0.180560 -0.302866 0.594256
1723674807.830100 -0.878120 0.421892 -0.025713 0.744518 0.032815 -0.450842 0.491283
1723674808.830178 -1.264113 0.328669 -0.047501 0.753086 -0.097054 -0.554985 0.339757
1723674809.830254 -1.545175 0.196330 -0.041447 0.716242 -0.231321 -0.599995 0.271099
1723674810.830330 -1.720710 -0.108458 -0.041597 0.677172 -0.309948 -0.636121 0.201796
1723674811.830406 -1.968955 -0.401688 -0.028403 0.670344 -0.320158 -0.632021 0.220651
1723674812.830482 -2.182617 -0.765010 -0.031773 0.645834 -0.364797 -0.644427 0.185836
1723674813.830559 -2.464093 -1.149391 -0.020778 -0.610546 0.423129 0.647702 -0.169347
1723674814.830635 -2.664273 -1.649991 0.004774 -0.572488 0.445675 0.666229 -0.172542
1723674815.830711 -2.957631 -2.061793 0.000290 -0.585734 0.445744 0.649317 -0.191350
1723674816.830787 -3.193618 -2.499374 -0.013511 -0.583566 0.443028 0.657728 -0.174845
1723674817.830863 -3.481449 -2.897686 -0.025559 -0.630876 0.382131 0.635813 -0.227405
1723674818.830940 -3.500901 -3.341609 -0.023308 0.646636 -0.337800 -0.627887 0.271128
1723674819.831016 -3.722090 -3.701041 -0.021116 0.676663 -0.250504 -0.599525 0.346329
1723674820.831093 -3.778747 -4.157055 -0.012930 0.690846 -0.229974 -0.571431 0.378564
1723674821.831169 -3.895559 -4.537548 -0.022425 0.714026 -0.139495 -0.522764 0.444327
1723674822.831246 -3.589104 -4.736704 -0.002923 0.714871 -0.080598 -0.504206 0.477744
1723674823.831322 -3.714216 -5.264251 -0.023320 0.718257 0.029904 -0.424113 0.550764
1723674824.831398 -3.368951 -5.505198 -0.027600 0.704083 0.099386 -0.372812 0.596154
1723674825.831474 -3.077344 -5.721843 -0.029360 0.680758 0.231814 -0.236997 0.653195
1723674826.831551 -2.662058 -5.786245 -0.026982 0.638798 0.307014 -0.155671 0.688074
1723674827.831627 -2.298479 -5.773503 -0.009436 0.551611 0.452166 0.042419 0.699622
1723674828.831703 -1.995878 -5.541962 0.014543 0.502776 0.507182 0.124898 0.688755
