1712268363.9805176,17:06:03,0.04108690842986107,0.004702536389231682,0.38175034523010254,-0.11523465812206268,0.01633407734334469,-1.0733460187911987,10.069136619567871,19.355056762695312,16.194528579711914,0.022525504231452942,-0.02110942080616951,-0.006313635036349297
1712268364.0863497,17:06:04,-0.016169071197509766,0.08046562224626541,0.41397130489349365,-0.10787946730852127,0.033482957631349564,-1.0730106830596924,12.517531394958496,31.625621795654297,26.245532989501953,0.008661464788019657,0.01679258607327938,-0.037206996232271194
1712268364.1874638,17:06:04,-0.017681285738945007,0.08908694237470627,0.41616109013557434,-0.09761782735586166,0.05104600265622139,-1.0790585279464722,13.613577842712402,36.6953239440918,31.791162490844727,0.02264615148305893,0.019298303872346878,-0.0205254927277565
1712268364.2925375,17:06:04,-0.016285395249724388,0.07158305495977402,0.41261571645736694,-0.08597833663225174,0.06433355063199997,-1.0844483375549316,13.60358715057373,38.52184295654297,33.92677307128906,0.026530319824814796,-0.0031916052103042603,0.005652405321598053
1712268364.3933268,17:06:04,-0.016983339563012123,0.08751942962408066,0.4133456349372864,-0.07765478640794754,0.07848446816205978,-1.086600422859192,14.297883033752441,39.34981918334961,34.21849060058594,0.03858676180243492,-0.02525557205080986,-0.012780513614416122
1712268364.5017636,17:06:04,-0.024893390014767647,0.07184430211782455,0.42074915766716003,-0.07153362780809402,0.08933748304843903,-1.0899698734283447,14.619359970092773,39.60872268676758,34.43434524536133,0.05374434217810631,-0.029986388981342316,0.034236665815114975
1712268364.6003492,17:06:04,-0.017681285738945007,0.08804193139076233,0.41855937242507935,-0.06536287069320679,0.10172203928232193,-1.0883166790008545,14.755876541137695,39.761138916015625,34.55696487426758,0.030540237203240395,-0.018859300762414932,0.012428199872374535
1712268364.7053668,17:06:04,-0.01826290600001812,0.08203313499689102,0.4131371080875397,-0.058583103120326996,0.11056464910507202,-1.0870596170425415,15.066615104675293,39.79332733154297,34.46147918701172,0.02465173974633217,-0.032384589314460754,0.05219793692231178
1712268364.805989,17:06:04,-0.01919350028038025,0.08464565128087997,0.418038010597229,-0.053838398307561874,0.11809369176626205,-1.0819848775863647,14.67537784576416,39.940956115722656,34.41434860229492,0.023829199373722076,-0.03450576588511467,0.029438473284244537
1712268364.9108498,17:06:04,-0.014540530741214752,0.09169946610927582,0.42450305819511414,-0.04979104921221733,0.12529483437538147,-1.0819000005722046,14.151755332946777,40.000755310058594,34.29962158203125,0.05684147775173187,0.002414543181657791,0.07727232575416565
1712268365.0115526,17:06:05,-0.01779760979115963,0.10188829153776169,0.41616109013557434,-0.04369805008172989,0.13505840301513672,-1.0793015956878662,14.574066162109375,39.89093780517578,34.360862731933594,0.021183719858527184,-0.014776669442653656,0.017249206081032753
1712268365.116296,17:06:05,-0.021054688841104507,0.07837561517953873,0.4193935990333557,-0.039232347160577774,0.14182117581367493,-1.0816471576690674,14.629401206970215,39.94877243041992,34.90901184082031,0.03242107853293419,-0.04158911854028702,0.028755366802215576
1712268365.2174706,17:06:05,-0.015238476917147636,0.08542941510677338,0.4231474995613098,-0.035882607102394104,0.14850164949893951,-1.0812746286392212,14.46256160736084,39.91704559326172,34.89916229248047,0.03340413421392441,-0.009322959929704666,0.02729470655322075
1712268365.3225057,17:06:05,-0.013958909548819065,0.09274446964263916,0.42189618945121765,-0.03027297370135784,0.15454316139221191,-1.0803078413009644,14.791555404663086,40.2448844909668,34.98530960083008,0.031201191246509552,-0.03131284937262535,0.012043525464832783
1712268365.4232357,17:06:05,-0.013842586427927017,0.08830318599939346,0.4213748276233673,-0.025944821536540985,0.16033615171909332,-1.0809900760650635,14.912692070007324,40.070091247558594,34.779884338378906,0.020015835762023926,-0.02852548286318779,-0.00461881048977375
