3
2
3
2
3
2
4
2
5
3
4
4
3
3
6
4
4
4
2
4
3
4
4
1
2
3
3
3
4
6
4
5
3
1
4
5
2
2
4
3
4
2
1
3
4
5
3
3
4
3
4
3
4
3
2
2
2
2
3
4
3
4
3
5
6
4
5
2
5
1
5
4
2
3
1
1
4
4
4
5
3
3
3
2
4
3
4
2
1
1
3
4
4
4
4
5
3
3
6
3
1
4
3
3
4
4
4
4
2
3
1
4
3
3
3
3
2
3
3
5
5
3
2
2
2
2
3
3
5
3
3
2
3
5
4
2
4
4
1
4
1
4
1
2
4
3
6
5
4
5
2
3
3
5
4
3
3
4
2
5
3
3
3
3
4
2
3
2
3
4
4
2
4
4
4
3
2
3
2
5
3
3
1
4
2
4
4
4
1
2
1
4
3
2
4
3
3
4
4
5
3
5
2
2
1
1
2
3
4
3
3
2
3
3
3
2
5
3
1
1
4
4
4
5
2
5
4
1
4
3
5
5
2
3
2
2
2
2
2
2
2
4
2
4
5
3
2
3
2
2
4
2
3
2
2
4
3
2
4
4
2
5
4
3
1
2
4
3
3
5
2
4
2
2
5
1
5
4
3
5
4
5
3
2
4
5
1
1
3
2
4
4
2
3
3
5
3
3
3
4
4
4
1
2
4
1
2
3
5
3
5
6
6
7
9
11
25
39
45
48
64
111
178
186
187
190
196
202
297
299
297
307
316
318
316
320
359
360
378
378
368
369
367
366
366
366
368
368
374
376
379
383
383
384
386
386
388
387
388
394
397
398
398
401
401
400
404
404
405
407
409
410
413
415
416
418
420
423
424
428
434
437
438
441
441
446
445
447
449
450
452
454
455
457
459
462
464
466
465
469
469
475
479
480
481
482
481
485
486
486
489
492
498
499
500
502
503
505
504
504
509
509
510
512
515
516
519
521
521
522
524
524
526
526
529
527
528
530
531
530
531
532
534
533
535
538
540
540
542
540
542
542
543
545
546
547
547
545
547
548
550
549
551
551
552
553
555
555
556
558
557
559
559
560
562
561
561
562
564
566
569
569
569
572
570
572
573
573
573
574
575
576
575
577
577
578
580
579
579
582
582
583
586
586
587
586
588
589
588
591
589
589
593
591
592
593
594
594
596
595
595
596
597
598
597
598
599
602
600
600
601
601
603
604
604
605
604
606
605
605
607
606
607
607
607
609
607
607
608
608
609
608
611
611
610
611
612
610
611
613
611
610
614
611
614
612
613
614
615
616
614
615
615
618
616
616
615
616
618
618
617
618
618
619
619
618
618
618
619
618
620
622
659
674
709
718
721
723
729
733
737
738
735
732
731
730
725
725
726
724
723
724
722
721
719
720
719
722
720
717
718
718
717
718
717
716
717
715
716
716
715
716
716
716
716
716
715
716
715
713
713
713
715
714
714
711
713
713
713
714
713
714
714
714
712
714
711
711
712
713
712
714
714
712
714
714
714
714
711
712
711
712
714
713
712
712
712
711
711
710
714
711
709
712
711
711
712
711
712
714
711
712
712
713
712
711
711
711
712
712
713
711
711
711
712
711
710
712
710
711
711
711
712
711
711
714
714
711
712
711
711
711
710
712
712
711
711
709
711
712
713
712
711
714
712
709
710
711
712
712
711
712
712
711
711
711
710
712
711
710
711
711
711
709
711
712
709
712
712
711
711
710
712
712
712
709
712
711
713
713
710
711
710
712
714
711
711
712
711
711
714
712
713
714
711
711
712
711
710
712
713
712
711
711
711
711
710
711
712
712
712
712
711
711
712
712
712
711
711
714
714
711
714
712
711
711
712
713
712
712
712
711
711
713
713
713
714
711
712
712
712
711
714
713
713
713
711
714
712
713
712
713
712
714
711
712
713
711
711
711
712
713
713
714
712
714
714
714
712
711
712
713
712
711
714
712
712
714
713
711
714
713
714
712
711
712
712
712
713
714
711
711
712
714
712
712
713
714
713
712
716
730
739
740
744
744
744
743
744
744
741
740
739
737
737
738
736
735
736
735
735
733
733
733
733
734
733
732
734
733
734
733
732
732
732
732
732
731
732
732
732
732
731
732
731
731
731
731
731
732
729
732
733
735
736
740
740
742
741
739
738
739
739
739
740
739
740
740
739
740
739
739
738
737
737
739
738
737
737
737
735
737
737
738
736
736
737
738
736
736
737
735
738
737
735
736
736
735
735
735
736
733
735
736
735
738
735
736
736
735
735
734
733
734
735
734
735
735
736
736
735
735
733
735
735
735
733
736
734
733
732
733
733
734
732
733
735
734
734
733
733
733
733
734
733
732
734
734
734
734
734
732
733
733
734
732
734
731
733
732
733
734
732
732
731
733
734
732
732
733
732
734
733
732
732
733
731
733
733
734
732
731
734
732
732
733
734
734
734
732
731
733
732
734
732
731
731
732
731
733
732
732
731
730
734
732
731
729
731
732
733
731
731
733
732
732
734
734
733
731
732
731
732
731
732
731
729
732
731
732
731
731
732
731
731
731
732
732
733
731
732
731
729
731
732
732
734
732
729
730
731
731
731
731
730
731
732
730
731
730
729
732
730
730
731
731
732
732
730
729
731
731
729
731
731
732
732
730
730
729
731
731
730
733
731
730
729
729
732
730
729
730
729
730
732
731
